,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
0,DeePMD-kit,deepmodeling/deepmd-kit,deepmd-kit,conda-forge/deepmd-kit,deepmd-kit,deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,LGPL-3.0,2017-12-12 15:23:44,2024-07-18 16:12:35.000000,2024-07-06 15:29:41,2533,32.0,470.0,47.0,1956.0,76.0,653.0,1414.0,2024-07-03 19:22:15,2.2.11,37063.0,22125.0,47.0,A deep learning package for many-body potential energy representation and molecular dynamics.,16.0,16.0,69.0,https://pypi.org/project/deepmd-kit,1620.0,https://anaconda.org/conda-forge/deepmd-kit,2024-07-14 08:48:14.302,771492.0,https://www.npmjs.com/package/deepmd-kit,31.0,https://hub.docker.com/r/deepmodeling/deepmd-kit,2024-07-08 00:57:50.413976,1.0,2578.0,28,True,others,1.0,
1,ABACUS,deepmodeling/abacus-develop,,conda-forge/abacus,,,https://github.com/deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,LGPL-3.0,2021-02-01 04:04:52,2024-07-18 13:21:26.000000,2024-07-18 06:14:34,6533,329.0,122.0,11.0,2977.0,174.0,1500.0,152.0,2024-07-12 08:33:47,3.7.1,,6906.0,52.0,An electronic structure package based on either plane wave basis or numerical atomic orbitals.,,,119.0,,,https://anaconda.org/conda-forge/abacus,2024-07-13 10:42:49.470,82881.0,,,,,,,25,True,others,1.0,
2,dpdata,deepmodeling/dpdata,dpdata,conda-forge/dpdata,,dptechnology/dpdata,https://github.com/deepmodeling/dpdata,https://github.com/deepmodeling/dpdata,LGPL-3.0,2019-04-12 13:24:23,2024-07-18 01:03:15.000000,2024-06-06 00:03:38,724,19.0,122.0,9.0,471.0,18.0,76.0,191.0,2024-06-06 00:06:28,0.2.19,,45876.0,35.0,"Manipulating multiple atomic simulation data formats, including DeePMD-kit, VASP, LAMMPS, ABACUS, etc.",121.0,121.0,60.0,https://pypi.org/project/dpdata,44343.0,https://anaconda.org/conda-forge/dpdata,2024-06-06 04:58:08.772,71670.0,,,https://hub.docker.com/r/dptechnology/dpdata,2023-06-02 09:30:14.674068,,628.0,24,True,others,1.0,
3,DP-GEN,deepmodeling/dpgen,dpgen,conda-forge/dpgen,,,https://github.com/deepmodeling/dpgen,https://github.com/deepmodeling/dpgen,LGPL-3.0,2019-06-13 11:43:56,2024-07-18 01:08:26.000000,2024-04-10 06:31:36,2083,,167.0,13.0,826.0,29.0,259.0,289.0,2024-04-10 06:37:07,0.12.1,1736.0,1041.0,18.0,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field.,6.0,6.0,64.0,https://pypi.org/project/dpgen,401.0,https://anaconda.org/conda-forge/dpgen,2024-04-10 09:44:30.012,29867.0,,,,,,,22,True,others,1.0,
4,dpdispatcher,deepmodeling/dpdispatcher,dpdispatcher,conda-forge/dpdispatcher,,dptechnology/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,LGPL-3.0,2020-12-08 05:14:37,2024-07-16 22:04:24.000000,2024-07-16 22:04:24,1074,16.0,53.0,6.0,372.0,17.0,55.0,42.0,2024-05-27 14:47:51,0.6.5,,4355.0,45.0,generate HPC scheduler systems jobs input scripts and submit these scripts to HPC systems and poke until they finish.,48.0,48.0,46.0,https://pypi.org/project/dpdispatcher,1513.0,https://anaconda.org/conda-forge/dpdispatcher,2024-06-01 21:08:27.095,10701.0,,,https://hub.docker.com/r/dptechnology/dpdispatcher,2024-05-27 14:51:33.131309,,101330.0,22,True,others,1.0,
5,reacnetgenerator,deepmodeling/reacnetgenerator,reacnetgenerator,conda-forge/reacnetgenerator,,,https://github.com/deepmodeling/reacnetgenerator,https://github.com/deepmodeling/reacnetgenerator,LGPL-3.0,2018-04-06 15:07:56,2024-07-18 07:33:53.000000,2024-07-18 07:30:05,2483,43.0,35.0,10.0,2114.0,4.0,120.0,62.0,2024-05-09 23:35:17,1.6.13,,8423.0,100.0,an automatic reaction network generator for reactive molecular dynamics simulation.,2.0,2.0,18.0,https://pypi.org/project/reacnetgenerator,1550.0,https://anaconda.org/conda-forge/reacnetgenerator,2024-05-10 07:03:30.570,343696.0,,,,,,,21,True,others,2.0,1.0
6,dargs,deepmodeling/dargs,dargs,conda-forge/dargs,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2024-07-17 20:31:43.000000,2024-07-17 20:31:43,151,16.0,3.0,8.0,69.0,2.0,6.0,5.0,2024-07-15 00:16:52,0.4.8,,72563.0,29.0,Argument processing for the deep modeling project.,122.0,122.0,7.0,https://pypi.org/project/dargs,71870.0,https://anaconda.org/conda-forge/dargs,2024-07-15 04:32:31.846,27064.0,,,,,,,20,True,others,2.0,1.0
7,dflow,deepmodeling/dflow,dflow,conda-forge/dflow,,dptechnology/dflow,https://github.com/deepmodeling/dflow,https://github.com/deepmodeling/dflow,LGPL-3.0,2022-01-21 08:14:36,2024-07-16 03:45:06.000000,2024-07-16 03:40:31,2038,72.0,24.0,1.0,797.0,14.0,21.0,58.0,2024-07-16 03:44:58,1.8.78,,141.0,100.0,Dflow is a Python framework for constructing scientific computing workflows (e.g. concurrent learning workflows)..,,,22.0,https://pypi.org/project/dflow,,https://anaconda.org/conda-forge/dflow,,,,,https://hub.docker.com/r/dptechnology/dflow,2024-07-16 03:43:29.021537,,4255.0,18,True,others,2.0,
8,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-07-09 12:51:45.000000,2024-07-05 09:46:54,717,55.0,13.0,3.0,160.0,9.0,25.0,35.0,2024-07-05 09:55:53,2.0.3,,182.0,9.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,1.0,1.0,9.0,https://pypi.org/project/dptb,182.0,,,,,,,,,,17,True,others,2.0,
9,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2024-07-16 22:18:21.923555,2024-07-16 21:52:01,300,25.0,22.0,7.0,207.0,9.0,23.0,31.0,2023-01-28 03:43:25,0.0.7,,152.0,7.0,2nd generation of the Deep Potential GENerator.,4.0,4.0,14.0,https://pypi.org/project/dpgen2,53.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2024-07-16 22:18:21.923555,,2885.0,17,True,others,2.0,
10,DeepFlame,deepmodeling/deepflame-dev,,,,,https://github.com/deepmodeling/deepflame-dev,https://github.com/deepmodeling/deepflame-dev,GPL-3.0,2022-06-12 10:25:12,2024-07-18 09:24:17.000000,2024-07-11 15:38:58,1058,6.0,56.0,7.0,444.0,16.0,29.0,128.0,2024-03-02 04:46:26,1.3.1,,,19.0,A deep learning empowered open-source platform for reacting flow simulations.,,,23.0,,,,,,,,,,,,15,True,others,2.0,
11,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-07-04 08:58:27.000000,2024-07-04 08:58:18,189,17.0,33.0,10.0,4.0,19.0,5.0,204.0,,,,323.0,,Differentiable Finite Element Method with JAX.,1.0,1.0,7.0,https://pypi.org/project/jax-fem,323.0,,,,,,,,,,14,True,others,2.0,
12,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-06-27 07:19:30.000000,2024-06-27 07:19:24,475,6.0,21.0,5.0,21.0,1.0,3.0,42.0,2024-05-14 03:25:35,0.6.4,144.0,76.0,5.0,Reinforced dynamics.,1.0,1.0,14.0,https://pypi.org/project/rid-kit,72.0,,,,,,,,,,14,True,others,2.0,
13,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2024-07-17 10:52:15.000000,2024-05-31 07:44:25,304,9.0,4.0,6.0,467.0,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,17718.0,4.0,A web-based GUI for user inputs.,8.0,8.0,3.0,https://pypi.org/project/dpgui,17718.0,,,,,,,,,,14,True,others,2.0,
14,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-07-04 05:54:53.000000,2024-01-12 00:58:20,431,,40.0,9.0,158.0,10.0,16.0,143.0,2023-11-09 14:32:37,1.0.0,,93.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,14.0,,,https://anaconda.org/conda-forge/dmff,2024-01-06 07:33:02.470,563.0,,,,,,,13,True,others,2.0,
15,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2024-06-26 23:59:17.000000,2024-05-06 09:59:20,529,32.0,15.0,7.0,64.0,1.0,5.0,19.0,2024-05-06 10:01:52,1.2.0,,112.0,4.0,APEX: Alloy Properties EXplorer using simulations.,1.0,1.0,6.0,https://pypi.org/project/apex-flow,112.0,,,,,,,,,,13,True,others,2.0,-1.0
16,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2024-07-18 07:27:47.000000,2024-07-18 07:25:56,69,7.0,6.0,5.0,60.0,,,2.0,2024-07-18 07:27:48,0.2.9,,3175.0,22.0,Sphinx extension for DeepModeling projects.,,,7.0,https://pypi.org/project/deepmodeling_sphinx,3175.0,,,,,,,,,,12,True,others,3.0,
17,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2024-07-07 07:52:07.000000,2024-04-13 03:44:40,384,,33.0,14.0,43.0,5.0,13.0,96.0,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7.0,,,,,,,,,,,,10,True,others,3.0,
18,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2024-07-08 20:09:55.000000,2024-07-08 20:09:54,73,2.0,2.0,6.0,45.0,,,2.0,2024-04-11 23:49:50,0.0.17,,177.0,16.0,DeepModeling dargs arguments generation.,5.0,5.0,3.0,,,,,,https://www.npmjs.com/package/@deepmodeling/args,177.0,,,,,10,True,others,3.0,
19,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2024-04-24 03:09:27.000000,2024-04-24 01:36:31,6125,44.0,2.0,1.0,1.0,,,3.0,,,,73.0,,Finite Element Analysis Library in Python.,,,57.0,https://pypi.org/project/fealpy,73.0,,,,,,,,,,9,True,others,3.0,
20,GPUMD,deepmodeling/GPUMD,,,,,https://github.com/deepmodeling/GPUMD,https://github.com/deepmodeling/GPUMD,GPL-3.0,2024-06-18 05:40:21,2024-07-03 20:51:05.000000,2024-07-03 15:26:38,3856,168.0,,,,,,1.0,,,,,,Graphics Processing Units Molecular Dynamics.,,,29.0,,,,,,,,,,,,9,True,others,3.0,
21,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-07-01 09:11:36.000000,2024-07-01 09:11:36,42,4.0,11.0,9.0,24.0,4.0,,2.0,,,,785.0,,,7.0,7.0,4.0,https://pypi.org/project/fpop,785.0,,,,,,,,,,8,True,others,3.0,
22,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2024-07-12 03:17:20.000000,2024-07-12 03:17:20,124,18.0,20.0,11.0,39.0,,2.0,78.0,,,,,,DeepModeling community content.,,,17.0,,,,,,,,,,,,7,True,others,3.0,
23,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2024-07-16 21:53:26.000000,2024-07-16 21:53:26,396,2.0,20.0,7.0,60.0,7.0,,19.0,,,,19.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,1.0,1.0,16.0,https://pypi.org/project/dpti,19.0,,,,,,,,,,7,True,others,3.0,-1.0
24,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2024-07-09 21:04:11.000000,2024-07-01 21:29:34,170,6.0,7.0,6.0,102.0,,,1.0,,,,,,DeepModeling Blog.,,,7.0,,,,,,,,,,,,7,True,others,3.0,-1.0
25,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21.000000,2022-08-18 15:27:32,29,,18.0,5.0,2.0,,1.0,90.0,,,,20.0,,,,,3.0,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,650.0,6,True,others,3.0,
26,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2024-05-06 20:57:28.000000,2022-09-26 07:49:48,136,,22.0,5.0,63.0,,2.0,13.0,,,,,,Tutorials for DeepModeling projects.,,,10.0,,,,,,,,,,,,6,True,others,3.0,
27,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2024-07-15 10:41:32.000000,2023-12-06 03:06:55,469,,8.0,8.0,210.0,5.0,1.0,9.0,,,,,,,,,8.0,,,,,,,,,,,,6,True,others,3.0,
