,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
0,DeePMD-kit,deepmodeling/deepmd-kit,deepmd-kit,conda-forge/deepmd-kit,deepmd-kit,deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,LGPL-3.0,2017-12-12 15:23:44,2024-05-23 16:43:31,2024-04-06 18:46:23,2501,42.0,468,47,1851,93.0,593.0,1384.0,2024-04-06 19:28:14,2.2.10,36386.0,17641.0,44.0,A deep learning package for many-body potential energy representation and molecular dynamics.,14.0,14.0,68,https://pypi.org/project/deepmd-kit,1296.0,https://anaconda.org/conda-forge/deepmd-kit,2024-04-07 08:33:13.101,578255.0,https://www.npmjs.com/package/deepmd-kit,15.0,https://hub.docker.com/r/deepmodeling/deepmd-kit,2024-03-04 00:17:27.208639,1.0,2281.0,28,True,others,1,
1,dpdata,deepmodeling/dpdata,dpdata,conda-forge/dpdata,,dptechnology/dpdata,https://github.com/deepmodeling/dpdata,https://github.com/deepmodeling/dpdata,LGPL-3.0,2019-04-12 13:24:23,2024-05-23 04:49:31,2024-04-03 01:16:17,698,13.0,123,9,457,14.0,75.0,183.0,2024-04-03 01:21:35,0.2.18,,23890.0,34.0,"Manipulating multiple atomic simulation data formats, including DeePMD-kit, VASP, LAMMPS, ABACUS, etc.",116.0,116.0,57,https://pypi.org/project/dpdata,22393.0,https://anaconda.org/conda-forge/dpdata,2024-04-03 05:29:47.350,67328.0,,,https://hub.docker.com/r/dptechnology/dpdata,2023-06-02 09:30:14.674068,,82.0,24,True,others,1,
2,ABACUS,deepmodeling/abacus-develop,,conda-forge/abacus,,,https://github.com/deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,LGPL-3.0,2021-02-01 04:04:52,2024-05-23 14:29:51,2024-05-23 14:29:51,6271,204.0,117,11,2667,213.0,1263.0,144.0,2024-05-11 03:35:58,3.6.3,,4218.0,48.0,An electronic structure package based on either plane wave basis or numerical atomic orbitals.,,,116,,,https://anaconda.org/conda-forge/abacus,2024-05-11 07:51:40.435,42183.0,,,,,,,24,True,others,1,
3,DP-GEN,deepmodeling/dpgen,dpgen,conda-forge/dpgen,,,https://github.com/deepmodeling/dpgen,https://github.com/deepmodeling/dpgen,LGPL-3.0,2019-06-13 11:43:56,2024-05-16 02:32:00,2024-04-10 06:31:36,2083,15.0,168,13,804,27.0,252.0,282.0,2024-04-10 06:37:07,0.12.1,1701.0,1057.0,18.0,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field.,5.0,5.0,64,https://pypi.org/project/dpgen,428.0,https://anaconda.org/conda-forge/dpgen,2024-04-10 09:44:30.012,28123.0,,,,,,,23,True,others,1,-1.0
4,dpdispatcher,deepmodeling/dpdispatcher,dpdispatcher,conda-forge/dpdispatcher,,dptechnology/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,LGPL-3.0,2020-12-08 05:14:37,2024-05-23 11:54:59,2024-05-14 07:49:36,1064,14.0,52,6,366,16.0,54.0,40.0,2024-01-21 20:29:17,0.6.4,,4859.0,44.0,generate HPC scheduler systems jobs input scripts and submit these scripts to HPC systems and poke until they finish.,47.0,47.0,44,https://pypi.org/project/dpdispatcher,2095.0,https://anaconda.org/conda-forge/dpdispatcher,2024-01-21 21:21:34.817,8366.0,,,https://hub.docker.com/r/dptechnology/dpdispatcher,2024-01-21 20:33:39.770335,,96216.0,22,True,others,2,
5,reacnetgenerator,deepmodeling/reacnetgenerator,reacnetgenerator,conda-forge/reacnetgenerator,,,https://github.com/deepmodeling/reacnetgenerator,https://github.com/deepmodeling/reacnetgenerator,LGPL-3.0,2018-04-06 15:07:56,2024-05-22 17:08:55,2024-05-17 19:30:22,2475,78.0,35,9,2091,4.0,120.0,61.0,2024-05-09 23:35:17,1.6.13,,7772.0,100.0,an automatic reaction network generator for reactive molecular dynamics simulation.,,,18,https://pypi.org/project/reacnetgenerator,1482.0,https://anaconda.org/conda-forge/reacnetgenerator,2024-05-10 07:03:30.570,301955.0,,,,,,,20,True,others,2,-1.0
6,dflow,deepmodeling/dflow,dflow,conda-forge/dflow,,dptechnology/dflow,https://github.com/deepmodeling/dflow,https://github.com/deepmodeling/dflow,LGPL-3.0,2022-01-21 08:14:36,2024-05-23 13:04:17,2024-05-23 09:18:18,1986,72.0,23,1,771,14.0,21.0,54.0,2024-05-23 01:39:30,1.8.66,,118.0,100.0,Dflow is a Python framework for constructing scientific computing workflows (e.g. concurrent learning workflows)..,,,22,https://pypi.org/project/dflow,,https://anaconda.org/conda-forge/dflow,,,,,https://hub.docker.com/r/dptechnology/dflow,2024-05-23 01:41:50.060394,,3330.0,18,True,others,2,
7,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-05-23 08:38:53,2024-05-22 14:50:19,693,128.0,12,4,144,8.0,24.0,31.0,2024-05-06 09:35:40,2.0.2,,179.0,8.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,,,9,https://pypi.org/project/dptb,179.0,,,,,,,,,,17,True,others,2,
8,dargs,deepmodeling/dargs,dargs,conda-forge/dargs,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2024-05-17 19:30:37,2024-05-17 19:30:36,138,16.0,2,7,55,1.0,6.0,5.0,2024-04-06 04:19:45,0.4.5,,40563.0,26.0,Argument processing for the deep modeling project.,117.0,117.0,7,https://pypi.org/project/dargs,39926.0,https://anaconda.org/conda-forge/dargs,2024-04-06 06:36:32.896,23600.0,,,,,,,17,True,others,2,
9,DeepFlame,deepmodeling/deepflame-dev,,,,,https://github.com/deepmodeling/deepflame-dev,https://github.com/deepmodeling/deepflame-dev,GPL-3.0,2022-06-12 10:25:12,2024-05-22 07:22:20,2024-05-19 15:02:18,1055,20.0,55,6,434,15.0,28.0,124.0,2024-03-02 04:46:26,1.3.1,,,19.0,A deep learning empowered open-source platform for reacting flow simulations.,,,23,,,,,,,,,,,,16,True,others,2,
10,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-05-14 03:22:33,2024-05-14 03:22:27,473,4.0,21,5,21,,3.0,42.0,2024-05-14 03:25:35,0.6.4,143.0,278.0,5.0,Reinforced dynamics.,,,14,https://pypi.org/project/rid-kit,274.0,,,,,,,,,,15,True,others,2,
11,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2024-05-22 03:08:34,2024-05-17 03:00:49,279,24.0,22,7,187,12.0,17.0,29.0,2023-01-28 03:43:25,0.0.7,,159.0,7.0,2nd generation of the Deep Potential GENerator.,2.0,2.0,13,https://pypi.org/project/dpgen2,69.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2024-05-17 03:02:03.297389,,2440.0,15,True,others,2,
12,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2024-05-06 10:01:52,2024-05-06 09:59:20,529,152.0,15,7,62,1.0,4.0,19.0,2024-05-06 10:01:52,1.2.0,,293.0,4.0,APEX: Alloy Properties EXplorer using simulations.,,,6,https://pypi.org/project/apex-flow,293.0,,,,,,,,,,15,True,others,2,
13,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2024-05-22 11:00:57,2024-05-04 21:06:10,302,24.0,4,6,441,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,21919.0,4.0,A web-based GUI for user inputs.,6.0,6.0,3,https://pypi.org/project/dpgui,21919.0,,,,,,,,,,15,True,others,2,
14,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-05-17 13:28:22,2024-05-17 13:28:16,188,30.0,29,9,4,17.0,5.0,165.0,,,,103.0,,Differentiable Finite Element Method with JAX.,,,7,https://pypi.org/project/jax-fem,103.0,,,,,,,,,,13,True,others,2,-1.0
15,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-04-25 02:53:18,2024-01-12 00:58:20,431,,40,9,157,10.0,16.0,138.0,2023-11-09 14:32:37,1.0.0,,82.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,14,,,https://anaconda.org/conda-forge/dmff,2024-01-06 07:33:02.470,330.0,,,,,,,13,True,others,2,
16,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2024-05-14 22:54:34,2024-05-14 22:54:20,66,11.0,6,5,57,,,2.0,2024-05-14 22:54:34,0.2.8,,2574.0,21.0,Sphinx extension for DeepModeling projects.,,,7,https://pypi.org/project/deepmodeling_sphinx,2574.0,,,,,,,,,,13,True,others,2,
17,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2024-04-11 23:49:50,2024-04-11 23:49:36,71,13.0,2,6,43,,,2.0,2024-04-11 23:49:50,0.0.17,,190.0,16.0,DeepModeling dargs arguments generation.,5.0,5.0,3,,,,,,https://www.npmjs.com/package/@deepmodeling/args,190.0,,,,,12,True,others,3,
18,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2024-04-13 03:44:40,2024-04-13 03:44:40,384,4.0,33,14,42,5.0,13.0,96.0,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7,,,,,,,,,,,,10,True,others,3,
19,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2024-04-24 03:09:27,2024-04-24 01:36:31,6125,248.0,2,1,1,,,2.0,,,,129.0,,Finite Element Analysis Library in Python.,,,57,https://pypi.org/project/fealpy,129.0,,,,,,,,,,10,True,others,3,-1.0
20,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21,2022-08-18 15:27:32,29,,18,5,2,,1.0,90.0,,,,21.0,,,,,3,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,614.0,8,True,others,3,
