,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
0,DeePMD-kit,deepmodeling/deepmd-kit,deepmd-kit,conda-forge/deepmd-kit,deepmd-kit,deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,LGPL-3.0,2017-12-12 15:23:44,2024-01-04 15:09:44.000000,2023-10-27 13:10:24,2353,29.0,442.0,46,1416.0,30.0,461.0,1292.0,2023-10-27 19:33:04,2.2.7,30536.0,14960.0,40.0,A deep learning package for many-body potential energy representation and molecular dynamics.,12.0,12.0,64,https://pypi.org/project/deepmd-kit,832.0,https://anaconda.org/conda-forge/deepmd-kit,2023-11-28 00:53:10.237,444772.0,https://www.npmjs.com/package/deepmd-kit,13.0,https://hub.docker.com/r/deepmodeling/deepmd-kit,2023-10-29 23:31:03.651515,1.0,2048.0,28,True,others,1.0,-1.0
1,DP-GEN,deepmodeling/dpgen,dpgen,conda-forge/dpgen,,,https://github.com/deepmodeling/dpgen,https://github.com/deepmodeling/dpgen,LGPL-3.0,2019-06-13 11:43:56,2023-12-28 06:37:48.000000,2023-11-02 05:59:11,2047,14.0,161.0,13,765.0,18.0,236.0,256.0,2023-11-02 06:14:15,0.12.0,1567.0,1068.0,17.0,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field.,4.0,4.0,62,https://pypi.org/project/dpgen,424.0,https://anaconda.org/conda-forge/dpgen,2023-11-02 08:08:32.395,26396.0,,,,,,,23,True,others,1.0,-1.0
2,dpdata,deepmodeling/dpdata,dpdata,conda-forge/dpdata,,dptechnology/dpdata,https://github.com/deepmodeling/dpdata,https://github.com/deepmodeling/dpdata,LGPL-3.0,2019-04-12 13:24:23,2023-12-25 23:41:13.000000,2023-10-31 01:50:24,666,12.0,110.0,8,408.0,10.0,70.0,160.0,2023-10-31 02:23:47,0.2.17,,6643.0,33.0,"Manipulating multiple atomic simulation data formats, including DeePMD-kit, VASP, LAMMPS, ABACUS, etc.",109.0,109.0,51,https://pypi.org/project/dpdata,5098.0,https://anaconda.org/conda-forge/dpdata,2023-10-31 03:26:18.565,63331.0,,,https://hub.docker.com/r/dptechnology/dpdata,2023-06-02 09:30:14.674068,,60.0,23,True,others,1.0,
3,dpdispatcher,deepmodeling/dpdispatcher,dpdispatcher,conda-forge/dpdispatcher,,dptechnology/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,LGPL-3.0,2020-12-08 05:14:37,2023-12-31 21:51:39.000000,2023-12-31 21:51:39,1042,47.0,46.0,6,342.0,10.0,50.0,35.0,2023-11-20 21:54:35,0.6.3,,5686.0,43.0,generate HPC scheduler systems jobs input scripts and submit these scripts to HPC systems and poke until they finish.,43.0,43.0,43,https://pypi.org/project/dpdispatcher,3007.0,https://anaconda.org/conda-forge/dpdispatcher,2023-11-21 01:35:20.073,6170.0,,,https://hub.docker.com/r/dptechnology/dpdispatcher,2023-11-20 22:03:09.284401,,84910.0,23,True,others,1.0,1.0
4,ABACUS,deepmodeling/abacus-develop,,conda-forge/abacus,,,https://github.com/deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,LGPL-3.0,2021-02-01 04:04:52,2024-01-04 15:13:12.000000,2024-01-04 07:10:11,5978,165.0,87.0,9,2301.0,144.0,925.0,132.0,2023-12-29 07:59:42,3.5.0,,1869.0,40.0,An electronic structure package based on either plane wave basis or numerical atomic orbitals.,,,90,,,https://anaconda.org/conda-forge/abacus,2023-12-31 22:21:54.547,11217.0,,,,,,,22,True,others,2.0,
5,dflow,deepmodeling/dflow,dflow,conda-forge/dflow,,dptechnology/dflow,https://github.com/deepmodeling/dflow,https://github.com/deepmodeling/dflow,LGPL-3.0,2022-01-21 08:14:36,2024-01-04 05:00:21.254241,2024-01-04 04:57:44,1874,149.0,20.0,1,715.0,13.0,21.0,42.0,2024-01-04 04:58:16,1.8.42,,75.0,100.0,Dflow is a Python framework for constructing scientific computing workflows (e.g. concurrent learning workflows)..,,,21,https://pypi.org/project/dflow,,https://anaconda.org/conda-forge/dflow,,,,,https://hub.docker.com/r/dptechnology/dflow,2024-01-04 05:00:21.254241,,1813.0,17,True,others,2.0,
6,dargs,deepmodeling/dargs,dargs,conda-forge/dargs,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2023-12-25 20:08:36.000000,2023-11-01 01:04:08,118,10.0,1.0,7,36.0,1.0,6.0,5.0,2023-11-01 01:06:32,0.4.3,,9939.0,24.0,Argument processing for the deep modeling project.,107.0,107.0,5,https://pypi.org/project/dargs,9312.0,https://anaconda.org/conda-forge/dargs,2023-11-01 02:18:10.497,20693.0,,,,,,,17,True,others,2.0,
7,DeepFlame,deepmodeling/deepflame-dev,,,,,https://github.com/deepmodeling/deepflame-dev,https://github.com/deepmodeling/deepflame-dev,GPL-3.0,2022-06-12 10:25:12,2024-01-04 10:50:26.000000,2024-01-04 10:50:26,1035,137.0,50.0,6,377.0,11.0,27.0,98.0,2023-12-30 11:36:14,1.3.0,,,18.0,A deep learning empowered open-source platform for reacting flow simulations.,,,20,,,,,,,,,,,,16,True,others,2.0,1.0
8,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2024-01-04 10:13:39.000000,2024-01-02 22:45:01,267,66.0,3.0,7,362.0,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,4423.0,4.0,A web-based GUI for user inputs.,4.0,4.0,3,https://pypi.org/project/dpgui,4423.0,,,,,,,,,,16,True,others,2.0,
9,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-01-02 04:26:38.983000,2023-11-09 06:31:11,427,5.0,35.0,11,136.0,7.0,14.0,125.0,2023-11-09 14:32:37,1.0.0,,16.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,13,,,https://anaconda.org/conda-forge/dmff,2024-01-02 04:26:38.983,16.0,,,,,,,13,True,others,2.0,
10,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2023-09-22 08:53:26.000000,2023-09-22 08:42:39,469,,20.0,5,18.0,,3.0,40.0,2023-08-29 13:51:28,0.6.2,142.0,77.0,4.0,Reinforced dynamics.,,,14,https://pypi.org/project/rid-kit,73.0,,,,,,,,,,12,True,others,2.0,
11,DeePTB,deepmodeling/DeePTB,,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-01-04 14:05:12.000000,2023-12-29 03:09:05,559,23.0,9.0,1,37.0,5.0,14.0,25.0,2023-12-29 07:07:31,1.0.3,,,4.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,,,5,,,,,,,,,,,,12,True,others,2.0,1.0
