,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
0,DeePMD-kit,deepmodeling/deepmd-kit,deepmd-kit,conda-forge/deepmd-kit,deepmd-kit,deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,LGPL-3.0,2017-12-12 15:23:44,2024-11-07 11:04:43.000000,2024-09-17 18:00:40,2534,1.0,493.0,47.0,2144.0,73.0,737.0,1491.0,2024-07-03 19:22:15,2.2.11,42498.0,38181.0,50.0,A deep learning package for many-body potential energy representation and molecular dynamics.,20.0,20.0,69.0,https://pypi.org/project/deepmd-kit,9992.0,https://anaconda.org/conda-forge/deepmd-kit,2024-11-03 06:25:04.992,1179984.0,https://www.npmjs.com/package/deepmd-kit,5.0,https://hub.docker.com/r/deepmodeling/deepmd-kit,2024-07-27 08:24:51.741318,1.0,2933.0,26,True,others,1.0,
1,ABACUS,deepmodeling/abacus-develop,,conda-forge/abacus,,,https://github.com/deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,LGPL-3.0,2021-02-01 04:04:52,2024-11-07 14:24:20.000000,2024-11-07 14:24:20,6838,213.0,132.0,11.0,3330.0,147.0,1840.0,172.0,2024-11-04 03:04:11,3.8.2,,13953.0,59.0,An electronic structure package based on either plane wave basis or numerical atomic orbitals.,,,120.0,,,https://anaconda.org/conda-forge/abacus,2024-11-07 06:50:41.462,223248.0,,,,,,,26,True,others,1.0,
2,dpdata,deepmodeling/dpdata,dpdata,conda-forge/dpdata,,dptechnology/dpdata,https://github.com/deepmodeling/dpdata,https://github.com/deepmodeling/dpdata,LGPL-3.0,2019-04-12 13:24:23,2024-11-07 06:22:15.000000,2024-09-20 18:23:06,761,25.0,126.0,9.0,519.0,21.0,83.0,199.0,2024-09-20 18:24:21,0.2.21,,72326.0,37.0,A Python package for manipulating atomistic data of software in computational science.,128.0,128.0,61.0,https://pypi.org/project/dpdata,70731.0,https://anaconda.org/conda-forge/dpdata,2024-09-21 05:04:04.171,80886.0,,,https://hub.docker.com/r/dptechnology/dpdata,2023-06-02 09:30:14.674068,,638.0,25,True,others,1.0,
3,dpdispatcher,deepmodeling/dpdispatcher,dpdispatcher,conda-forge/dpdispatcher,,dptechnology/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,LGPL-3.0,2020-12-08 05:14:37,2024-11-04 22:36:04.000000,2024-10-28 19:13:50,1097,15.0,54.0,6.0,400.0,16.0,63.0,44.0,2024-08-30 18:52:29,0.6.7,,9795.0,47.0,generate HPC scheduler systems jobs input scripts and submit these scripts to HPC systems and poke until they finish.,52.0,52.0,47.0,https://pypi.org/project/dpdispatcher,6816.0,https://anaconda.org/conda-forge/dpdispatcher,2024-08-31 12:30:44.164,16426.0,,,https://hub.docker.com/r/dptechnology/dpdispatcher,2024-08-30 18:56:38.463169,,110362.0,24,True,others,1.0,
4,DP-GEN,deepmodeling/dpgen,dpgen,conda-forge/dpgen,,,https://github.com/deepmodeling/dpgen,https://github.com/deepmodeling/dpgen,LGPL-3.0,2019-06-13 11:43:56,2024-11-06 03:52:14.000000,2024-11-04 01:14:45,2084,1.0,168.0,13.0,853.0,35.0,265.0,306.0,2024-04-10 06:37:07,0.12.1,1815.0,2135.0,18.0,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field.,7.0,7.0,65.0,https://pypi.org/project/dpgen,1474.0,https://anaconda.org/conda-forge/dpgen,2024-04-10 09:44:30.012,33445.0,,,,,,,21,True,others,2.0,-1.0
5,reacnetgenerator,deepmodeling/reacnetgenerator,reacnetgenerator,conda-forge/reacnetgenerator,,,https://github.com/deepmodeling/reacnetgenerator,https://github.com/deepmodeling/reacnetgenerator,LGPL-3.0,2018-04-06 15:07:56,2024-11-04 22:36:31.000000,2024-10-31 20:17:03,2501,14.0,39.0,9.0,2152.0,5.0,120.0,67.0,2024-10-03 19:33:36,1.6.14,,14650.0,100.0,an automatic reaction network generator for reactive molecular dynamics simulation.,3.0,3.0,18.0,https://pypi.org/project/reacnetgenerator,6488.0,https://anaconda.org/conda-forge/reacnetgenerator,2024-10-04 04:12:50.002,440762.0,,,,,,,21,True,others,2.0,
6,dflow,deepmodeling/dflow,dflow,conda-forge/dflow,,dptechnology/dflow,https://github.com/deepmodeling/dflow,https://github.com/deepmodeling/dflow,LGPL-3.0,2022-01-21 08:14:36,2024-10-31 08:47:03.792786,2024-10-31 08:44:49,2130,62.0,26.0,1.0,843.0,14.0,21.0,64.0,2024-10-31 08:45:26,1.8.99,,272.0,100.0,Dflow is a Python framework for constructing scientific computing workflows (e.g. concurrent learning workflows)..,,,22.0,https://pypi.org/project/dflow,,https://anaconda.org/conda-forge/dflow,,,,,https://hub.docker.com/r/dptechnology/dflow,2024-10-31 08:47:03.792786,,9276.0,19,True,others,2.0,
7,dargs,deepmodeling/dargs,dargs,conda-forge/dargs,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2024-11-04 22:37:55.000000,2024-10-28 19:14:03,153,2.0,3.0,7.0,71.0,2.0,6.0,5.0,2024-07-15 00:16:52,0.4.8,,71741.0,29.0,Argument processing for the deep modeling project.,129.0,129.0,7.0,https://pypi.org/project/dargs,70968.0,https://anaconda.org/conda-forge/dargs,2024-07-15 04:32:31.846,33250.0,,,,,,,18,True,others,2.0,1.0
8,DeepFlame,deepmodeling/deepflame-dev,,,,,https://github.com/deepmodeling/deepflame-dev,https://github.com/deepmodeling/deepflame-dev,GPL-3.0,2022-06-12 10:25:12,2024-11-05 08:57:20.000000,2024-11-03 08:29:00,1116,51.0,61.0,6.0,474.0,19.0,29.0,137.0,2024-08-23 01:31:45,1.4,,,20.0,A deep learning empowered open-source platform for reacting flow simulations.,,,24.0,,,,,,,,,,,,17,True,others,2.0,
9,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2024-10-29 04:22:10.046736,2024-10-29 03:39:33,324,21.0,25.0,7.0,233.0,9.0,23.0,33.0,2023-01-28 03:43:25,0.0.7,,746.0,7.0,2nd generation of the Deep Potential GENerator.,5.0,5.0,14.0,https://pypi.org/project/dpgen2,637.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2024-10-29 04:22:10.046736,,3608.0,17,True,others,2.0,
10,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-10-03 18:52:57.000000,2024-10-03 18:52:57,748,26.0,16.0,3.0,177.0,10.0,28.0,54.0,2024-08-15 03:02:38,2.1.1,,602.0,11.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,2.0,2.0,10.0,https://pypi.org/project/dptb,602.0,,,,,,,,,,16,True,others,2.0,
11,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-10-30 02:47:21.000000,2024-10-30 02:47:14,205,15.0,43.0,14.0,5.0,22.0,13.0,281.0,,,,728.0,,Differentiable Finite Element Method with JAX.,3.0,3.0,8.0,https://pypi.org/project/jax-fem,728.0,,,,,,,,,,15,True,others,2.0,
12,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2024-10-25 03:40:57.000000,2024-10-25 03:40:57,591,22.0,16.0,7.0,77.0,,8.0,23.0,2024-05-06 10:01:52,1.2.0,,6595.0,4.0,APEX: Alloy Properties EXplorer using simulations.,2.0,2.0,6.0,https://pypi.org/project/apex-flow,6595.0,,,,,,,,,,15,True,others,2.0,-1.0
13,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-10-19 08:37:14.000000,2024-01-12 00:58:20,431,,42.0,9.0,164.0,10.0,16.0,154.0,2023-11-09 14:32:37,1.0.0,,112.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,14.0,,,https://anaconda.org/conda-forge/dmff,2024-01-06 07:33:02.470,1126.0,,,,,,,14,True,others,2.0,
14,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-06-27 07:19:30.000000,2024-06-27 07:19:24,475,,22.0,5.0,21.0,1.0,3.0,44.0,2024-05-14 03:25:35,0.6.4,145.0,732.0,5.0,Reinforced dynamics.,2.0,2.0,14.0,https://pypi.org/project/rid-kit,729.0,,,,,,,,,,13,True,others,2.0,-1.0
