,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
0,DeePMD-kit,deepmodeling/deepmd-kit,deepmd-kit,conda-forge/deepmd-kit,deepmd-kit,deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,LGPL-3.0,2017-12-12 15:23:44,2025-05-08 16:41:35.000000,2025-03-02 03:04:28,3180,25.0,525.0,45.0,2364.0,84.0,803.0,1640,2025-03-02 03:32:12,3.0.2,50993.0,44324.0,55.0,A deep learning package for many-body potential energy representation and molecular dynamics.,32.0,32.0,75.0,https://pypi.org/project/deepmd-kit,6179.0,https://anaconda.org/conda-forge/deepmd-kit,2025-04-22 14:57:13.030,1827847.0,https://www.npmjs.com/package/deepmd-kit,31.0,https://hub.docker.com/r/deepmodeling/deepmd-kit,2025-03-05 10:25:54.924708,1.0,3504.0,28,True,others,1.0,
1,dpdata,deepmodeling/dpdata,dpdata,conda-forge/dpdata,,dptechnology/dpdata,https://github.com/deepmodeling/dpdata,https://github.com/deepmodeling/dpdata,LGPL-3.0,2019-04-12 13:24:23,2025-05-06 06:45:06.000000,2025-03-20 03:30:40,813,11.0,131.0,8.0,566.0,22.0,90.0,209,2025-03-20 03:31:32,0.2.24,,11737.0,40.0,A Python package for manipulating atomistic data of software in computational science.,139.0,139.0,63.0,https://pypi.org/project/dpdata,10024.0,https://anaconda.org/conda-forge/dpdata,2025-04-22 14:57:07.913,97238.0,,,https://hub.docker.com/r/dptechnology/dpdata,2023-06-02 09:30:14.674068,,645.0,24,True,others,1.0,
2,ABACUS,deepmodeling/abacus-develop,,conda-forge/abacus,,,https://github.com/deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,LGPL-3.0,2021-02-01 04:04:52,2025-05-08 02:51:27.000000,2025-05-08 02:51:27,7242,163.0,140.0,10.0,3811.0,113.0,2140.0,193,2025-04-26 12:32:54,3.9.0.4,,18139.0,68.0,An electronic structure package based on either plane wave basis or numerical atomic orbitals.,,,127.0,,,https://anaconda.org/conda-forge/abacus,2025-04-22 14:58:45.321,399068.0,,,,,,,24,True,others,1.0,
3,DP-GEN,deepmodeling/dpgen,dpgen,conda-forge/dpgen,,,https://github.com/deepmodeling/dpgen,https://github.com/deepmodeling/dpgen,LGPL-3.0,2019-06-13 11:43:56,2025-05-06 07:17:30.000000,2025-02-21 06:05:03,2168,4.0,172.0,10.0,887.0,43.0,275.0,336,2025-02-21 06:06:07,0.13.1,1946.0,1710.0,20.0,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field.,8.0,8.0,69.0,https://pypi.org/project/dpgen,1005.0,https://anaconda.org/conda-forge/dpgen,2025-04-22 14:57:10.509,39906.0,,,,,,,23,True,others,1.0,
4,dpdispatcher,deepmodeling/dpdispatcher,dpdispatcher,conda-forge/dpdispatcher,,dptechnology/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,LGPL-3.0,2020-12-08 05:14:37,2025-05-05 19:47:39.000000,2025-04-25 09:19:39,1104,1.0,54.0,5.0,409.0,18.0,64.0,51,2025-01-30 17:18:42,0.6.8,,5875.0,48.0,generate HPC scheduler systems jobs input scripts and submit these scripts to HPC systems and poke until they finish.,61.0,61.0,46.0,https://pypi.org/project/dpdispatcher,2731.0,https://anaconda.org/conda-forge/dpdispatcher,2025-04-22 14:58:26.479,26019.0,,,https://hub.docker.com/r/dptechnology/dpdispatcher,2025-01-30 17:22:05.218053,,123554.0,21,True,others,2.0,
5,reacnetgenerator,deepmodeling/reacnetgenerator,reacnetgenerator,conda-forge/reacnetgenerator,,,https://github.com/deepmodeling/reacnetgenerator,https://github.com/deepmodeling/reacnetgenerator,LGPL-3.0,2018-04-06 15:07:56,2025-05-06 17:31:39.000000,2025-02-20 08:48:52,2523,1.0,40.0,7.0,2206.0,7.0,123.0,87,2025-01-05 07:30:15,1.6.15,,14998.0,100.0,an automatic reaction network generator for reactive molecular dynamics simulation.,3.0,3.0,18.0,https://pypi.org/project/reacnetgenerator,5210.0,https://anaconda.org/conda-forge/reacnetgenerator,2025-04-22 14:57:18.750,587323.0,,,,,,,19,True,others,2.0,
6,dflow,deepmodeling/dflow,dflow,conda-forge/dflow,,dptechnology/dflow,https://github.com/deepmodeling/dflow,https://github.com/deepmodeling/dflow,LGPL-3.0,2022-01-21 08:14:36,2025-05-06 10:20:21.712311,2025-05-06 10:17:47,2199,50.0,28.0,1.0,876.0,14.0,22.0,70,2025-05-06 10:18:10,1.8.115,,294.0,100.0,Dflow is a Python framework for constructing scientific computing workflows (e.g. concurrent learning workflows)..,,,22.0,https://pypi.org/project/dflow,,https://anaconda.org/conda-forge/dflow,,,,,https://hub.docker.com/r/dptechnology/dflow,2025-05-06 10:20:21.712311,,11797.0,19,True,others,2.0,
7,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2025-05-08 15:32:57.000000,2025-05-08 15:31:57,785,29.0,18.0,3.0,199.0,15.0,30.0,75,2025-05-07 14:02:40,2.2.0,,318.0,12.0,DeePTB: A deep learning package for tight-binding Hamiltonian with ab initio accuracy.,3.0,3.0,11.0,https://pypi.org/project/dptb,318.0,,,,,,,,,,17,True,others,2.0,2.0
8,dargs,deepmodeling/dargs,dargs,conda-forge/dargs,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2025-05-05 19:47:33.000000,2025-01-28 03:24:29,163,,3.0,5.0,81.0,2.0,7.0,6,2024-11-21 03:25:26,0.4.10,,16172.0,31.0,Argument processing for the deep modeling project.,140.0,140.0,7.0,https://pypi.org/project/dargs,15269.0,https://anaconda.org/conda-forge/dargs,2025-04-22 14:57:50.542,44254.0,,,,,,,17,True,others,2.0,
9,DeepFlame,deepmodeling/deepflame-dev,,,,,https://github.com/deepmodeling/deepflame-dev,https://github.com/deepmodeling/deepflame-dev,GPL-3.0,2022-06-12 10:25:12,2025-04-29 09:44:41.000000,2025-04-29 09:44:40,1144,3.0,68.0,8.0,502.0,20.0,29.0,167,2025-01-08 11:06:39,1.5,,,21.0,A deep learning empowered open-source platform for reacting flow simulations.,,,26.0,,,,,,,,,,,,16,True,others,2.0,
10,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2025-04-29 08:54:30.939888,2025-04-29 08:52:57,333,5.0,31.0,7.0,249.0,12.0,23.0,39,2023-01-28 03:43:25,0.0.7,,333.0,7.0,2nd generation of the Deep Potential GENerator.,6.0,6.0,15.0,https://pypi.org/project/dpgen2,235.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2025-04-29 08:54:30.939888,,3853.0,16,True,others,2.0,
11,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2025-05-07 07:41:26.000000,2025-04-10 13:16:14,621,9.0,21.0,7.0,88.0,1.0,8.0,33,2024-05-06 10:01:52,1.2.0,,1471.0,4.0,APEX: Alloy Properties EXplorer using simulations.,4.0,4.0,7.0,https://pypi.org/project/apex-flow,1471.0,,,,,,,,,,16,True,others,2.0,1.0
