,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
0,DeePMD-kit,deepmodeling/deepmd-kit,deepmd-kit,conda-forge/deepmd-kit,deepmd-kit,deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,https://github.com/deepmodeling/deepmd-kit,LGPL-3.0,2017-12-12 15:23:44,2023-12-07 01:56:34.000000,2023-10-27 13:10:24,2353,100.0,442.0,46,1382.0,29.0,452.0,1270.0,2023-10-27 19:33:04,2.2.7,29244.0,15228.0,40.0,A deep learning package for many-body potential energy representation and molecular dynamics.,12.0,12.0,64,https://pypi.org/project/deepmd-kit,947.0,https://anaconda.org/conda-forge/deepmd-kit,2023-11-28 00:53:10.237,436242.0,https://www.npmjs.com/package/deepmd-kit,25.0,https://hub.docker.com/r/deepmodeling/deepmd-kit,2023-10-29 23:31:03.651515,1.0,2035.0,29,True,others,1.0,
1,DP-GEN,deepmodeling/dpgen,dpgen,conda-forge/dpgen,,,https://github.com/deepmodeling/dpgen,https://github.com/deepmodeling/dpgen,LGPL-3.0,2019-06-13 11:43:56,2023-11-28 05:00:21.000000,2023-11-02 05:59:11,2047,22.0,162.0,13,758.0,17.0,233.0,248.0,2023-11-02 06:14:15,0.12.0,1529.0,1165.0,17.0,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field.,4.0,4.0,62,https://pypi.org/project/dpgen,511.0,https://anaconda.org/conda-forge/dpgen,2023-11-02 08:08:32.395,26193.0,,,,,,,24,True,others,1.0,
2,dpdata,deepmodeling/dpdata,dpdata,conda-forge/dpdata,,dptechnology/dpdata,https://github.com/deepmodeling/dpdata,https://github.com/deepmodeling/dpdata,LGPL-3.0,2019-04-12 13:24:23,2023-12-06 01:08:52.000000,2023-10-31 01:50:24,666,18.0,110.0,8,407.0,11.0,66.0,153.0,2023-10-31 02:23:47,0.2.17,,5853.0,33.0,"Manipulating multiple atomic simulation data formats, including DeePMD-kit, VASP, LAMMPS, ABACUS, etc.",109.0,109.0,51,https://pypi.org/project/dpdata,4282.0,https://anaconda.org/conda-forge/dpdata,2023-10-31 03:26:18.565,62847.0,,,https://hub.docker.com/r/dptechnology/dpdata,2023-06-02 09:30:14.674068,,54.0,23,True,others,1.0,
3,ABACUS,deepmodeling/abacus-develop,,conda-forge/abacus,,,https://github.com/deepmodeling/abacus-develop,https://github.com/deepmodeling/abacus-develop,LGPL-3.0,2021-02-01 04:04:52,2023-12-07 14:21:51.000000,2023-12-07 09:30:16,5932,182.0,86.0,9,2243.0,125.0,870.0,129.0,2023-12-04 09:25:18,3.4.4,,1584.0,39.0,An electronic structure package based on either plane wave basis or numerical atomic orbitals.,,,90,,,https://anaconda.org/conda-forge/abacus,2023-12-06 17:26:03.136,7920.0,,,,,,,22,True,others,1.0,
4,dpdispatcher,deepmodeling/dpdispatcher,dpdispatcher,conda-forge/dpdispatcher,,dptechnology/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,https://github.com/deepmodeling/dpdispatcher,LGPL-3.0,2020-12-08 05:14:37,2023-11-21 01:35:20.073000,2023-11-20 21:53:54,1036,46.0,46.0,6,337.0,11.0,47.0,35.0,2023-11-20 21:54:35,0.6.3,,4206.0,43.0,generate HPC scheduler systems jobs input scripts and submit these scripts to HPC systems and poke until they finish.,42.0,42.0,42,https://pypi.org/project/dpdispatcher,1551.0,https://anaconda.org/conda-forge/dpdispatcher,2023-11-21 01:35:20.073,5886.0,,,https://hub.docker.com/r/dptechnology/dpdispatcher,2023-11-20 22:03:09.284401,,81501.0,22,True,others,1.0,
5,dflow,deepmodeling/dflow,dflow,conda-forge/dflow,,dptechnology/dflow,https://github.com/deepmodeling/dflow,https://github.com/deepmodeling/dflow,LGPL-3.0,2022-01-21 08:14:36,2023-11-27 10:42:28.082557,2023-11-27 10:39:58,1814,148.0,20.0,1,685.0,13.0,21.0,42.0,2023-11-27 10:40:27,1.8.27,,78.0,100.0,Dflow is a Python framework for constructing scientific computing workflows (e.g. concurrent learning workflows)..,,,21,https://pypi.org/project/dflow,,https://anaconda.org/conda-forge/dflow,,,,,https://hub.docker.com/r/dptechnology/dflow,2023-11-27 10:42:28.082557,,1811.0,17,True,others,2.0,
6,dargs,deepmodeling/dargs,dargs,,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2023-11-20 19:53:58.000000,2023-11-01 01:04:08,118,10.0,1.0,7,36.0,1.0,6.0,5.0,2023-11-01 01:06:32,0.4.3,,8414.0,24.0,Argument processing for the deep modeling project.,107.0,107.0,5,https://pypi.org/project/dargs,8414.0,,,,,,,,,,17,True,others,2.0,
7,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2023-12-07 10:48:12.000000,2023-11-20 21:47:12,260,80.0,3.0,7,339.0,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,5708.0,4.0,A web-based GUI for user inputs.,4.0,4.0,3,https://pypi.org/project/dpgui,5708.0,,,,,,,,,,16,True,others,2.0,
8,DeepFlame,deepmodeling/deepflame-dev,,,,,https://github.com/deepmodeling/deepflame-dev,https://github.com/deepmodeling/deepflame-dev,GPL-3.0,2022-06-12 10:25:12,2023-11-20 14:41:08.000000,2023-11-20 07:52:26,827,14.0,50.0,5,352.0,7.0,27.0,90.0,2023-06-30 09:38:39,1.2.0,,,17.0,A deep learning empowered open-source platform for reacting flow simulations.,,,20,,,,,,,,,,,,14,True,others,2.0,-1.0
9,DMFF,deepmodeling/DMFF,,,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2023-12-07 15:19:02.000000,2023-11-09 06:31:11,427,6.0,32.0,11,131.0,7.0,14.0,122.0,2023-11-09 14:32:37,1.0.0,,,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,13,,,,,,,,,,,,13,True,others,2.0,
